Loyalty#,Cust_ID,Income,Order Year,Quarter,MonthsAsMember,LoyaltyStatus,Product Line,Quantity Sold,Unit Sale Price,Unit Cost,Revenue,Customer Lifetime Value,Loyalty Count
598208,285,68931,2016,Q3,44,Bronze,Computers and Home Office,7,119,101,833,5332.46,1
598923,286,49414,2016,Q3,63,Bronze,Computers and Home Office,6,862,733,"5,172",4999.35,1
304141,287,56480,2016,Q3,54,Silver,Computers and Home Office,1,420,357,420,3924.42,1
414870,288,60475,2016,Q3,63,Bronze,Computers and Home Office,1,668,568,668,4330.39,1
975681,289,24723,2016,Q3,56,Silver,Computers and Home Office,5,594,505,"2,970",10295.47,1
898787,290,94903,2016,Q3,52,Bronze,Computers and Home Office,1,955,812,955,3808.12,1
419272,291,0,2016,Q3,27,Silver,Computers and Home Office,1,"1,389","1,181","1,389",2409.37,1
191026,292,77524,2016,Q3,69,VIP,Computers and Home Office,6,820,697,"4,920",5320.34,1
659802,293,28088,2016,Q3,64,Bronze,Computers and Home Office,1,946,804,946,4015.4,1
690491,294,19121,2016,Q3,34,Bronze,Computers and Home Office,1,195,166,195,3645.46,1
939984,295,0,2016,Q3,56,Silver,Computers and Home Office,1,634,539,634,2294.3,1
897172,296,25714,2016,Q3,26,Elite,Computers and Home Office,5,"1,010",859,"5,050",5319.84,1
200163,297,0,2016,Q3,61,Bronze,Computers and Home Office,2,"1,054",896,"2,108",20370.77,1
726670,298,93836,2016,Q3,59,Gold,Computers and Home Office,2,"1,420","1,207","2,840",16922.13,1
476910,299,96306,2016,Q3,26,Silver,Computers and Home Office,6,268,228,"1,608",7519.13,1
203800,300,38072,2016,Q3,52,Bronze,Computers and Home Office,3,206,175,618,8704.28,1
105810,301,0,2016,Q3,62,Elite,Computers and Home Office,7,150,128,"1,050",4191.06,1
731703,302,21832,2016,Q3,62,Bronze,Computers and Home Office,3,"1,027",873,"3,081",6089.52,1
803524,303,85355,2016,Q3,60,Bronze,Computers and Home Office,2,"1,138",967,"2,276",8405.75,1
681819,304,28466,2016,Q3,28,Bronze,Computers and Home Office,1,902,767,902,4067,1
626456,305,41438,2016,Q3,44,Bronze,Computers and Home Office,9,297,252,"2,673",5703.29,1
768672,306,0,2016,Q3,37,Bronze,Computers and Home Office,8,739,628,"5,912",5304.54,1
837528,307,57561,2016,Q3,26,Gold,Computers and Home Office,2,824,700,"1,648",14642.14,1
570820,308,36268,2016,Q3,32,Bronze,Computers and Home Office,2,366,311,732,9985.37,1
915891,309,33881,2016,Q3,33,Bronze,Computers and Home Office,9,789,671,"7,101",5488.93,1
225748,310,0,2016,Q3,66,Bronze,Computers and Home Office,8,195,166,"1,560",5907.15,1
692685,311,41458,2016,Q3,38,Bronze,Computers and Home Office,3,826,702,"2,478",7532.26,1
715385,312,0,2016,Q3,53,VIP,Computers and Home Office,1,307,261,307,2155.21,1
580661,313,0,2016,Q3,44,Bronze,Computers and Home Office,1,"1,335","1,135","1,335",2843.15,1
840560,314,62192,2016,Q3,55,Bronze,Computers and Home Office,5,585,497,"2,925",7684.89,1
445073,315,39602,2016,Q3,44,Bronze,Computers and Home Office,2,"1,030",876,"2,060",7488.79,1
809591,316,76763,2016,Q3,70,Bronze,Computers and Home Office,8,"1,487","1,264","11,896",8595.73,1
199279,317,63774,2016,Q3,51,Bronze,Computers and Home Office,1,823,700,823,4376.36,1
836486,318,0,2016,Q3,48,Bronze,Computers and Home Office,2,98,83,196,15936.58,1
517068,319,41025,2016,Q3,58,Bronze,Computers and Home Office,6,339,288,"2,034",7304.4,1
458831,320,54289,2016,Q3,50,Bronze,Computers and Home Office,2,206,175,412,7385.36,1
174095,321,70725,2016,Q3,44,Bronze,Computers and Home Office,2,570,485,"1,140",13891.68,1
669683,322,42012,2016,Q3,43,Bronze,Computers and Home Office,1,632,537,632,2484.75,1
962414,323,92070,2016,Q3,38,Bronze,Computers and Home Office,1,843,717,843,2960.57,1
523188,324,0,2016,Q3,60,Elite,Computers and Home Office,4,295,251,"1,180",8714.92,1
697462,325,0,2016,Q3,46,Gold,Computers and Home Office,1,"1,113",946,"1,113",3472.37,1
649442,326,80744,2016,Q3,51,Bronze,Computers and Home Office,2,427,363,854,13441.01,1
798881,327,89451,2016,Q3,46,Bronze,Computers and Home Office,1,142,121,142,2530.71,1
147906,328,26285,2016,Q3,62,Bronze,Computers and Home Office,1,685,582,685,3312.32,1
292586,329,19030,2016,Q3,53,Bronze,Computers and Home Office,1,848,721,848,2372.16,1
737651,330,0,2016,Q3,46,Elite,Computers and Home Office,2,130,111,260,6582.45,1
352747,331,42148,2016,Q3,55,Bronze,Computers and Home Office,2,952,809,"1,904",16504.96,1
534597,332,0,2016,Q3,39,Bronze,Computers and Home Office,8,73,62,584,4903.81,1
643764,333,29070,2016,Q3,52,Bronze,Computers and Home Office,3,"1,018",865,"3,054",4656.67,1
506378,334,0,2016,Q3,70,Silver,Computers and Home Office,1,"1,098",933,"1,098",2489.66,1
728879,335,86054,2016,Q3,34,Bronze,Computers and Home Office,1,481,409,481,9664.33,1
155968,336,39053,2016,Q3,66,Bronze,Computers and Home Office,1,"1,263","1,074","1,263",4594.29,1
743536,337,0,2016,Q3,55,Bronze,Computers and Home Office,2,"1,459","1,240","2,918",30647.63,1
601583,338,15680,2016,Q3,51,Silver,Computers and Home Office,8,548,466,"4,384",4718.56,1
681704,339,83073,2016,Q3,32,Bronze,Computers and Home Office,3,"1,406","1,195","4,218",5706.96,1
838566,340,59932,2016,Q3,63,Bronze,Computers and Home Office,3,731,621,"2,193",5503.92,1
306327,341,0,2016,Q3,44,Elite,Computers and Home Office,1,399,339,399,3090.03,1
113531,342,0,2016,Q3,42,Bronze,Computers and Home Office,1,170,145,170,2839.01,1
807156,343,31991,2016,Q3,53,Bronze,Computers and Home Office,2,623,530,"1,246",8915.17,1
790341,344,27982,2016,Q3,61,Elite,Computers and Home Office,1,"1,206","1,025","1,206",3237.5,1
369992,345,56154,2016,Q3,63,Bronze,Computers and Home Office,4,425,361,"1,700",5257.24,1
511280,346,0,2016,Q3,50,Silver,Computers and Home Office,3,"1,300","1,105","3,900",4496.98,1
629518,347,58452,2016,Q3,65,Gold,Computers and Home Office,5,"1,049",892,"5,245",14439.8,1
132320,348,0,2016,Q3,62,Bronze,Computers and Home Office,1,80,68,80,3489.28,1
207915,349,29365,2016,Q3,37,Bronze,Computers and Home Office,7,"1,260","1,071","8,820",10896.05,1
482880,350,18606,2016,Q3,68,Bronze,Computers and Home Office,1,183,156,183,4099.66,1
811162,351,0,2016,Q3,57,Bronze,Computers and Home Office,1,"1,219","1,036","1,219",5095.44,1
281752,352,52497,2016,Q3,44,Bronze,Computers and Home Office,2,379,322,758,7412.03,1
763779,353,0,2016,Q3,54,Elite,Computers and Home Office,2,224,190,448,6624.61,1
309477,354,82477,2016,Q3,62,Bronze,Computers and Home Office,1,750,638,750,3644.83,1
155701,355,27400,2016,Q3,35,Bronze,Computers and Home Office,9,170,145,"1,530",4950.25,1
342886,356,0,2016,Q3,42,Bronze,Computers and Home Office,3,795,676,"2,385",5251.15,1
385816,357,76673,2016,Q3,60,Bronze,Computers and Home Office,4,463,394,"1,852",6272.42,1
199708,358,51659,2016,Q3,44,Bronze,Computers and Home Office,3,"1,206","1,025","3,618",5074.84,1
746091,359,74298,2016,Q3,44,Bronze,Computers and Home Office,1,"1,275","1,084","1,275",7095.13,1
573515,360,56480,2016,Q3,54,Silver,Computers and Home Office,2,534,454,"1,068",10330.44,1
638466,361,62902,2016,Q3,26,Gold,Computers and Home Office,2,548,466,"1,096",8256.3,1
326829,362,92653,2016,Q3,47,Bronze,Computers and Home Office,6,"1,206","1,025","7,236",6674.46,1
741042,363,46131,2016,Q3,61,Silver,Computers and Home Office,1,"1,152",979,"1,152",2969.59,1
746385,364,97026,2016,Q3,32,Gold,Computers and Home Office,3,817,694,"2,451",5876.37,1
134046,365,0,2016,Q3,52,Bronze,Computers and Home Office,6,855,727,"5,130",9234.28,1
240951,366,0,2016,Q3,43,Bronze,Computers and Home Office,1,719,611,719,4108.26,1
725479,367,18820,2016,Q3,26,Elite,Computers and Home Office,8,859,730,"6,872",6480.1,1
555898,368,94527,2016,Q3,56,Bronze,Computers and Home Office,3,913,776,"2,739",5860.17,1
269888,369,61085,2016,Q3,69,Bronze,Computers and Home Office,1,"1,274","1,083","1,274",2764.49,1
219372,370,20978,2016,Q3,63,Silver,Computers and Home Office,1,552,469,552,3508.57,1
267348,371,0,2016,Q3,47,Gold,Computers and Home Office,3,511,434,"1,533",4492.52,1
965037,372,0,2016,Q3,69,Bronze,Computers and Home Office,4,997,847,"3,988",7329.89,1
441128,373,70177,2016,Q3,58,Silver,Computers and Home Office,8,434,369,"3,472",9336.34,1
505897,374,0,2016,Q3,49,Bronze,Computers and Home Office,2,94,80,188,17602.51,1
957039,375,40706,2016,Q3,39,Bronze,Computers and Home Office,1,125,106,125,2858.45,1
244001,376,63762,2016,Q3,42,Silver,Computers and Home Office,4,"1,141",970,"4,564",8006.22,1
482351,377,93272,2016,Q3,54,Gold,Computers and Home Office,1,501,426,501,3861.49,1
491647,378,36234,2016,Q3,38,Bronze,Computers and Home Office,5,774,658,"3,870",5041.3,1
122858,379,41479,2016,Q3,57,Gold,Computers and Home Office,1,"1,204","1,023","1,204",3746.75,1
743458,380,60244,2016,Q3,62,Bronze,Computers and Home Office,1,"1,183","1,006","1,183",3238,1
614686,381,36116,2016,Q3,70,Bronze,Computers and Home Office,2,722,614,"1,444",20239.38,1
162441,382,0,2016,Q3,61,Gold,Computers and Home Office,1,938,797,938,2274.65,1
451928,383,0,2016,Q3,65,Bronze,Computers and Home Office,5,618,525,"3,090",4463,1
746377,384,81799,2016,Q3,43,Gold,Computers and Home Office,1,219,186,219,2719.26,1
561405,385,71024,2016,Q3,50,Gold,Computers and Home Office,2,456,388,912,13046.65,1
841814,386,29697,2016,Q3,46,Silver,Computers and Home Office,1,406,345,406,2571.26,1
784359,387,25134,2016,Q3,53,VIP,Computers and Home Office,6,91,77,546,5318.9,1
777871,388,0,2016,Q3,46,Gold,Computers and Home Office,3,"1,304","1,108","3,912",4748.79,1
238400,389,24188,2016,Q3,33,Bronze,Computers and Home Office,1,"1,282","1,090","1,282",4305.81,1
800499,390,55510,2016,Q3,61,Bronze,Computers and Home Office,2,176,150,352,10676.59,1
265645,391,30110,2016,Q3,38,Bronze,Computers and Home Office,1,552,469,552,6262.66,1
182702,392,44299,2016,Q3,63,Gold,Computers and Home Office,2,"1,149",977,"2,298",38887.9,1
461235,393,68342,2016,Q3,48,Bronze,Computers and Home Office,5,387,329,"1,935",5717.74,1
488708,394,0,2016,Q3,59,Bronze,Computers and Home Office,1,"1,145",973,"1,145",2308.47,1
138321,395,80028,2016,Q3,62,Bronze,Computers and Home Office,2,572,486,"1,144",17292.94,1
105106,396,0,2016,Q3,39,Bronze,Computers and Home Office,3,"1,362","1,158","4,086",8717.56,1
914005,397,0,2016,Q3,53,Bronze,Computers and Home Office,1,992,843,992,3974.14,1
761502,398,54878,2016,Q3,63,Gold,Computers and Home Office,9,"1,096",932,"9,864",7381.91,1
316409,399,23129,2016,Q3,60,Bronze,Computers and Home Office,2,"1,188","1,010","2,376",7880.34,1
763632,400,0,2016,Q3,37,Bronze,Computers and Home Office,6,896,762,"5,376",8087.22,1
656872,401,18577,2016,Q3,61,Elite,Computers and Home Office,6,959,815,"5,754",6273.91,1
588424,402,37009,2016,Q3,42,Bronze,Computers and Home Office,1,"1,085",922,"1,085",2806.7,1
499990,403,34398,2016,Q3,40,Bronze,Computers and Home Office,2,705,599,"1,410",9613.61,1
668865,404,0,2016,Q3,56,Silver,Computers and Home Office,2,469,399,938,23866.16,1
459470,405,19280,2016,Q3,64,Bronze,Computers and Home Office,6,718,610,"4,308",5586.97,1
841054,406,78824,2016,Q3,49,Bronze,Computers and Home Office,6,342,291,"2,052",6156.36,1
410057,407,0,2016,Q3,65,Bronze,Computers and Home Office,1,912,775,912,2252.42,1
422086,408,0,2016,Q3,52,Platinum,Computers and Home Office,1,733,623,733,2152.08,1
494755,409,23422,2016,Q3,38,Bronze,Computers and Home Office,3,382,325,"1,146",5285.27,1
547559,410,40238,2016,Q3,48,Bronze,Computers and Home Office,9,494,420,"4,446",5764.86,1
474187,411,88997,2016,Q3,49,Bronze,Computers and Home Office,3,"1,128",959,"3,384",5757.44,1
159896,412,37995,2016,Q3,60,Silver,Computers and Home Office,1,"1,041",885,"1,041",5597.12,1
838853,413,52339,2016,Q3,55,Silver,Computers and Home Office,2,"1,190","1,012","2,380",7985.14,1
841756,414,11432,2016,Q3,34,Bronze,Computers and Home Office,2,"1,026",872,"2,052",13466.92,1
980533,415,16686,2016,Q3,47,Bronze,Computers and Home Office,1,235,200,235,2744.17,1
529145,416,84491,2016,Q3,52,Silver,Computers and Home Office,1,362,308,362,4383.15,1
697840,417,0,2016,Q3,61,Bronze,Computers and Home Office,8,199,169,"1,592",8510.53,1
289476,418,59665,2016,Q3,55,Bronze,Computers and Home Office,1,379,322,379,2409.76,1
212895,419,0,2016,Q3,54,Bronze,Computers and Home Office,3,530,451,"1,590",4755.48,1
563633,420,87428,2016,Q3,34,Bronze,Computers and Home Office,1,807,686,807,2866.82,1
786218,421,39133,2016,Q3,60,Gold,Computers and Home Office,3,499,424,"1,497",5418.73,1
569730,422,0,2016,Q3,46,Elite,Computers and Home Office,1,56,48,56,4727.83,1
414207,423,29462,2016,Q3,28,Bronze,Computers and Home Office,1,"1,073",912,"1,073",4170.69,1
798752,424,29735,2016,Q3,46,Bronze,Computers and Home Office,1,299,254,299,2453.57,1
129137,425,52801,2016,Q3,39,Silver,Computers and Home Office,1,677,575,677,3981.78,1
736247,426,13663,2016,Q3,29,Elite,Computers and Home Office,2,821,698,"1,642",25464.82,1
958299,427,0,2016,Q3,62,Bronze,Computers and Home Office,9,165,140,"1,485",19849.74,1
395428,428,0,2016,Q3,54,Bronze,Computers and Home Office,2,791,672,"1,582",6843.85,1
712292,429,27132,2016,Q3,27,Bronze,Computers and Home Office,4,"1,327","1,128","5,308",4633.34,1
559805,430,0,2016,Q3,31,Silver,Computers and Home Office,4,447,380,"1,788",7821.95,1
891046,431,0,2016,Q3,60,Bronze,Computers and Home Office,5,508,432,"2,540",4253.28,1
968828,432,59782,2016,Q3,55,Bronze,Computers and Home Office,9,386,328,"3,474",5626.57,1
385190,433,13528,2016,Q3,52,Bronze,Computers and Home Office,3,662,563,"1,986",6005.85,1
931097,434,0,2016,Q3,56,Silver,Computers and Home Office,6,"1,166",991,"6,996",5800.77,1
390975,435,20992,2016,Q3,44,Gold,Computers and Home Office,1,"1,050",893,"1,050",2399.18,1
160829,436,38928,2016,Q3,38,Bronze,Computers and Home Office,8,858,729,"6,864",4988.58,1
673882,437,0,2016,Q3,38,Silver,Computers and Home Office,4,905,769,"3,620",5658.91,1
303598,438,0,2016,Q3,47,Bronze,Computers and Home Office,2,472,401,944,13727.8,1
971848,439,82157,2016,Q3,25,Gold,Computers and Home Office,1,676,575,676,7531.7,1
350123,440,21156,2016,Q3,69,Bronze,Computers and Home Office,8,603,513,"4,824",6540.2,1
643388,441,62074,2016,Q3,46,Gold,Computers and Home Office,4,"1,177","1,000","4,708",5278.2,1
639064,442,65017,2016,Q3,33,Bronze,Computers and Home Office,1,"1,038",882,"1,038",3075.59,1
924056,443,51193,2016,Q3,56,Bronze,Computers and Home Office,1,520,442,520,4100.47,1
419830,444,43573,2016,Q3,67,Bronze,Computers and Home Office,5,"1,091",927,"5,455",5261.04,1
952493,445,90349,2016,Q3,32,Bronze,Computers and Home Office,1,789,671,789,2611.13,1
686291,446,45893,2016,Q3,36,Bronze,Computers and Home Office,2,"1,299","1,104","2,598",11606.85,1
568039,447,0,2016,Q3,37,Bronze,Computers and Home Office,2,757,643,"1,514",9602.08,1
311865,448,53071,2016,Q3,47,Bronze,Computers and Home Office,1,169,144,169,2839.8,1
822811,449,0,2016,Q3,55,Gold,Computers and Home Office,1,507,431,507,2710.92,1
448671,450,35133,2016,Q3,55,Bronze,Computers and Home Office,2,826,702,"1,652",12232.78,1
668406,451,43318,2016,Q3,40,Elite,Computers and Home Office,5,361,307,"1,805",5261.1,1
675541,452,61542,2016,Q3,31,Silver,Computers and Home Office,6,772,656,"4,632",5284.04,1
383521,453,0,2016,Q3,31,Gold,Computers and Home Office,3,"1,069",909,"3,207",4547.16,1
922388,454,0,2016,Q3,69,Elite,Computers and Home Office,1,830,706,830,4173.14,1
220274,455,46396,2016,Q3,50,Elite,Computers and Home Office,2,57,48,114,12244.9,1
414719,456,98118,2016,Q3,64,Bronze,Computers and Home Office,3,490,417,"1,470",6375.08,1
426470,457,69772,2016,Q3,48,Bronze,Computers and Home Office,9,445,378,"4,005",8725.29,1
565900,458,43626,2016,Q3,36,Elite,Computers and Home Office,1,"1,033",878,"1,033",2593.82,1
393491,459,77609,2016,Q3,67,Bronze,Computers and Home Office,1,419,356,419,4436.81,1
866146,460,59762,2016,Q3,43,Bronze,Computers and Home Office,3,148,126,444,8807.61,1
755140,461,65017,2016,Q3,34,Bronze,Computers and Home Office,1,89,76,89,3075.59,1
176885,462,79583,2016,Q3,69,Elite,Computers and Home Office,1,"1,394","1,185","1,394",4361.37,1
637977,463,44719,2016,Q3,61,Bronze,Computers and Home Office,2,"1,483","1,261","2,966",23331.83,1
995121,464,0,2016,Q3,44,Bronze,Computers and Home Office,6,908,772,"5,448",8099.47,1
816493,465,33818,2016,Q3,46,Bronze,Computers and Home Office,3,252,214,756,5453.71,1
455023,466,50562,2016,Q3,53,Bronze,Computers and Home Office,9,"1,171",995,"10,539",6279.82,1
919025,467,0,2016,Q3,68,Elite,Computers and Home Office,2,910,774,"1,820",10004.03,1
465693,468,37910,2016,Q3,58,Bronze,Computers and Home Office,7,"1,304","1,108","9,128",8521.74,1
943439,469,74775,2016,Q3,46,Bronze,Computers and Home Office,1,844,717,844,3829.09,1
258646,470,45473,2016,Q3,42,Elite,Computers and Home Office,2,"1,402","1,192","2,804",27382.82,1
750138,471,43758,2016,Q3,43,Bronze,Computers and Home Office,1,"1,028",874,"1,028",6803.6,1
500988,472,18608,2016,Q3,37,Silver,Computers and Home Office,1,442,376,442,2538.63,1
632513,473,0,2016,Q3,58,Bronze,Computers and Home Office,2,317,269,634,9112.27,1
632515,474,73478,2016,Q3,62,Elite,Computers and Home Office,1,912,775,912,2773.46,1
772647,475,28666,2016,Q3,50,Elite,Computers and Home Office,8,806,685,"6,448",4770.74,1
633140,476,62803,2016,Q3,61,Silver,Computers and Home Office,5,"1,408","1,197","7,040",4957.03,1
655425,477,0,2016,Q3,28,Bronze,Computers and Home Office,1,"1,325","1,126","1,325",2292.79,1
198834,478,0,2016,Q3,35,Bronze,Computers and Home Office,6,"1,039",883,"6,234",5994.42,1
436181,479,28483,2016,Q3,51,Bronze,Computers and Home Office,5,774,658,"3,870",5608.82,1
253734,480,66022,2016,Q3,52,Silver,Computers and Home Office,1,"1,123",955,"1,123",9685.54,1
645024,481,0,2016,Q3,31,Bronze,Computers and Home Office,2,158,134,316,14325.15,1
834733,482,0,2016,Q3,59,Silver,Computers and Home Office,7,989,841,"6,923",5568.95,1
880603,483,54964,2016,Q3,50,Bronze,Computers and Home Office,1,695,591,695,3991.73,1
428600,484,97413,2016,Q3,34,Gold,Computers and Home Office,6,97,82,582,5904.09,1
591562,485,13542,2016,Q3,57,Bronze,Computers and Home Office,8,534,454,"4,272",7188.29,1
220449,486,90844,2016,Q3,65,Silver,Computers and Home Office,2,182,155,364,14134.35,1
994745,487,28564,2016,Q3,37,Silver,Computers and Home Office,1,173,147,173,2999.34,1
286240,488,28045,2016,Q3,46,Bronze,Computers and Home Office,2,975,829,"1,950",11763.15,1
700711,489,83560,2016,Q3,38,Elite,Computers and Home Office,2,"1,193","1,014","2,386",27064.46,1
373216,490,39718,2016,Q3,58,Bronze,Computers and Home Office,1,"1,093",929,"1,093",2515.41,1
671034,491,21808,2016,Q3,54,Bronze,Computers and Home Office,1,298,253,298,4755.37,1
670131,492,88680,2016,Q3,46,Elite,Computers and Home Office,2,"1,138",967,"2,276",23813.52,1
361001,493,22853,2016,Q3,34,Elite,Computers and Home Office,1,324,275,324,3362.41,1
264857,494,95697,2016,Q3,52,Bronze,Computers and Home Office,1,"1,136",966,"1,136",2471.53,1
537817,495,72503,2016,Q3,56,Silver,Computers and Home Office,2,"1,260","1,071","2,520",12341.83,1
253916,496,84598,2016,Q3,28,Bronze,Computers and Home Office,1,980,833,980,3579.77,1
646811,497,84583,2016,Q3,34,Silver,Computers and Home Office,2,"1,139",968,"2,278",10359.02,1
391611,498,0,2016,Q3,48,Bronze,Computers and Home Office,2,880,748,"1,760",22103.51,1
281449,499,0,2016,Q3,63,Bronze,Computers and Home Office,2,287,244,574,11880.97,1
501271,500,67137,2016,Q3,70,Bronze,Computers and Home Office,6,798,678,"4,788",8176.58,1
757424,501,28909,2016,Q3,43,Elite,Computers and Home Office,8,"1,279","1,087","10,232",5246.28,1
134622,502,54507,2016,Q3,32,Bronze,Computers and Home Office,1,232,197,232,5470.06,1
349278,503,74089,2016,Q3,68,Silver,Computers and Home Office,7,983,836,"6,881",7455.36,1
695107,504,0,2016,Q3,55,Bronze,Computers and Home Office,1,370,315,370,2308.69,1
